,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
150222,1244180549377363968,2925231012,2020-03-29T08:32:13Z,kunaalsawant,"Retweet &amp; send  ""Namaste"" to your beloved ones to spread awareness!

Greeting everyone with Namaste is the way to go!

Let's spread awareness and fight this pandemic away.
#coronavirus #CoronaLockdown #dontpanic #stayhome https://t.co/Ky4ak2ZKAy",Twitter for Android,,,,False,False,241,0,IN,Mumbai,poi,60,218,,2014-12-10T05:58:54Z,False,en
150469,1244180722107265024,1678403144,2020-03-29T08:32:54Z,ompsychiatrist,For those who missed this episode of #TotalHealth @DDNewslive on #Covid_19 https://t.co/Se8agwzBBJ,Twitter for Android,1.2441107830317752e+18,1678403144.0,ompsychiatrist,False,False,10809,0,IN,"New Delhi, India",city,2073,1701,,2013-08-17T14:42:44Z,False,en
150516,1244180754537435137,89696663,2020-03-29T08:33:02Z,rpmishra,#StayHomeSaveLives #CoronaLockdown #Covid_19 #COVID2019india @ANI @AshwiniBJP @narendramodi @myogiadityanath @KapilMishra_IND @vivekagnihotri @ippatel https://t.co/k0BDiAfor4,Twitter for Android,,,,False,False,2,0,IN,India,country,507,2648,,2009-11-13T13:18:42Z,False,und
150583,1244180790038147072,2595884299,2020-03-29T08:33:10Z,dearanilthakur,"Iski dawa_ #coronaindia #coronavirus #stayhome #coronavirusfunnymemes #coronafunny #AnilThakurOfficial #dearanilthakur @likee_official @likee_official @ Jaipur, Rajasthan https://t.co/aC2zpNNx4K",Instagram,,,,False,False,596,0,IN,"Jaipur, India",city,1575,3276,,2014-06-30T05:45:01Z,False,hi
150737,1244180894732226560,53857253,2020-03-29T08:33:35Z,Manoj_Kay,"#kumarmanoj 😉
#Life of #thewalkingdead .
.
.
.
#lockdown2020 #selfisolation #covid_19 #pandemic @ Secunderabad https://t.co/4VksPL6df4",Instagram,,,,False,False,79,0,IN,"Hyderabad, India",city,1790,177,,2009-07-05T06:54:03Z,False,en
150829,1244180952437239808,717994194980081666,2020-03-29T08:33:49Z,IamUbaidSheikh,"सो जाते हैं फुटपाथ पे अख़बार बिछा कर 
मज़दूर कभी नींद की गोली नहीं खाते.!!
#CoronaUpdate #Covid_19 @rahatindori @LambaAlka @priyankagandhi @SwatiJaiHind @ReallySwara @Mdzeeshanayyub @mynameswatik https://t.co/gaKLozk73Q https://t.co/F8nDjZbM1d",Twitter for Android,,,,True,False,3170,0,IN,"Uttar Pradesh, India",admin,188,559,,2016-04-07T08:35:30Z,False,hi
150852,1244180968732110849,1019135813001637888,2020-03-29T08:33:53Z,AbzHealthcare,"#coronavirus #covid_19 #covid2019  #stayathome #covıd19  #jodhpur #bishnoi #rajasthan #india #abzhealthcare #ppe
#personalprotectiveequipment https://t.co/PdLTuzdEyk",Twitter for Android,,,,False,False,14,0,IN,"Jodhpur, India",city,54,3,,2018-07-17T08:24:47Z,False,und
150883,1244180980753223680,2221025971,2020-03-29T08:33:56Z,Prem_Henna,"Precautions against CoVID19-
Avoid touching your eyes, nose and mouth. 
Stay home India Stay Safe India!  
#premhenna #indiaagainstcorona #indiafightscorona #coronavirus #gocoronago #lockdown #stayathome #staysafe… https://t.co/frN5QvL5r7",Instagram,,,,False,False,84,0,IN,"Indore, India",city,930,980,,2013-11-29T07:33:03Z,False,en
151002,1244181056334503937,4602939973,2020-03-29T08:34:14Z,imohandeep,#CoronaUpdate #CoronaLockdown #ChinaLiesPeopleDie #ChineseBioterrorism #ChineseVirus #Covid_19 #EarthHour2020 #Wuhan #untilltomorrow https://t.co/x6ZhOfFLSd,Twitter for iPhone,,,,False,False,3297,0,IN,"Shivpuri, India",city,44,114,,2015-12-19T12:11:26Z,False,und
151054,1244181097929248774,85306437,2020-03-29T08:34:24Z,SakalMediaNews,"ब्रेकिंग ः नगरच्या पहिल्या कोरोनाबाधिताला डिस्चार्ज, तो काय म्हणतोय पहा...

#Sakal #SakalNews #viral #SakalMedia #COVID #CoronaOutbreak #Corona #coronavirusindia #Covid_19
 https://t.co/a1j4zvjXul",Twitter for Android,,,,False,False,407,1,IN,"Maharashtra, India",admin,118441,10,,2009-10-26T12:47:27Z,False,mr
151064,1244181103063134208,1100483070153641985,2020-03-29T08:34:25Z,Shubham96726944,"भीड़ में कहीं खो गए थे हम 
एक वायरस हमें घर लौटा लाया 
#StayHomeSaveLives #Covid_19 #CoronaLockdown #Lockdown21",Twitter for Android,,,,False,False,24,0,IN,"Bhopal, India",city,16,82,,2019-02-26T19:49:44Z,False,hi
151073,1244181106275958790,834871274,2020-03-29T08:34:26Z,AdvctLokendra,"@narendramodi @PMOIndia @BJP4India @BJPLive @BJP4Delhi 
It's little bit amount donated to PMNRF for defeat #Covid_19 #CoronaLockdown #lockdown #StayAtHomeAndStaySafe https://t.co/PrwzAeVz4i",Twitter for Android,,18839785.0,narendramodi,False,False,906,0,IN,"Uttar Pradesh, India",admin,52,276,,2012-09-20T05:52:46Z,False,en
151210,1244181204414283778,894000009963724800,2020-03-29T08:34:49Z,MusfiqurDr,"#MannKiBaat
How Dr. Nitesh shares how he keeps his mood upbeat while combating #COVID19 menace..Do hear his views!
@narendramodi @PMOIndia
@BJP4India @mygovindia
@adgpi @indiannavy @IAF_MCC
@HMOIndia @PIBHomeAffairs
@BSF_India
@DrSJaishankar @MEAIndia
#BJP
https://t.co/X4C5aHaNUf",Twitter for Android,,,,False,False,46376,0,IN,India,country,197,65,,2017-08-06T00:59:46Z,False,en
151560,1244181414280495104,856526210574299136,2020-03-29T08:35:39Z,fixtripin,"Mountains🗻 can wait, so can monuments, beaches🏖️ &amp; safari. What matters most to us that you n your family👩‍👩‍👧‍👧 are safe. All these destinations will be happy❤️ to see you again after passing of this unprecedented time. #COVID19 https://t.co/iS5CEfxrSd",Twitter for Android,,,,False,False,79,0,IN,"New Delhi, India",city,39,71,,2017-04-24T15:12:16Z,False,en
151682,1244181498221039617,856167965703770112,2020-03-29T08:35:59Z,Prudhvi25656910,Dear @tv5newsnow it's #coronavirus not #karonavirus 🤭🤭🤭 https://t.co/3KfyHicfhR,Twitter for Android,,,,False,False,455,0,IN,"Andhra Pradesh, India",admin,37,292,,2017-04-23T15:28:44Z,False,en
151684,1244181496442871810,346447947,2020-03-29T08:35:59Z,RasibSK,"#Covid19India 
#coronavirus https://t.co/h7NaR0FvQJ",Twitter for Android,,,,False,False,629,0,IN,"Aurangabad, India",city,317,173,,2011-08-01T08:27:34Z,False,und
151808,1244181598821441536,1243870972853116929,2020-03-29T08:36:23Z,SunilOj39777580,"Jo  bhi log #coronavirus jesi mahamari ko mjak me le rhe h or videos bna rahe h  bina wajah bahar ghum rahe h social distancing ki dhajjiya uda rahe h vo log iss link me jaake ye movie zrur dekhna jaan halak me na aa jaye to bolna

https://t.co/grGHImS40C",Twitter for Android,,,,False,False,2,0,IN,"Bikaner, India",city,0,18,,2020-03-28T12:02:19Z,False,hi
151983,1244181748625244160,2862462230,2020-03-29T08:36:59Z,BeingAugust,"#CoronaLockdown  
#CoronavirusOutbreak 
#COVID2019 
#COVID2019india 
#Quarantine 
#QuarantineLife 
#StayHomeSaveLives 
#StayHomeStaySafe 
#StayHomeIndia https://t.co/SqPGvdI0mS",Twitter for iPhone,,,,False,False,32,0,IN,"Vododara, India",city,13,23,,2014-10-18T11:49:29Z,False,und
152222,1244181984651468800,493146577,2020-03-29T08:37:55Z,Direct_Dil_se_,"#SocialDistancing should also be maintained within each family of India.

It will have two benefits:

1) In case any of the family member gets infected with #coronavirus while he was outside, it will not pass on to the other members

2) Reduction in the birth-rate of the country",Twitter for Android,,,,False,False,50,0,IN,"Pune, India",city,52,10,,2012-02-15T13:55:38Z,False,en
152234,1244181996269690881,1226204987757400064,2020-03-29T08:37:58Z,aap_kartik,"• US reports over 2,000 deaths
• Europe's death toll shoots past 20,000
• Mexico asks citizens to stay home for a month

For all the latest on #coronavirus:

https://t.co/hsGp77VP1L",Twitter for Android,,,,False,False,24,0,IN,"New Delhi, India",city,21,109,,2020-02-08T18:04:05Z,False,en
152612,1244182374700597249,233039234,2020-03-29T08:39:28Z,dnyadav,"@HansrajMeena कुल ""5,79,092 VIP"" है 🤷

अगर प्रत्येक VIP कोरोना  के लिए 1 लाख रुपये भी दान करे तो कुल राशि 57 अरब 90 करोड़ 92 लाख बनती है

शर्म आनी चाहिए देश के वीआईपीयों को! 😡

#Covid_19",Twitter for Android,1.2441590277532836e+18,2730745332.0,HansrajMeena,False,False,226870,0,IN,"Mumbai, India",city,6540,3335,,2011-01-02T03:17:39Z,False,hi
152699,1244182444221190146,233039234,2020-03-29T08:39:45Z,dnyadav,"ग़ज़ब की प्लानिंग है साहब 🤷

बेदिली, बेवकूफी, जल्दबाज़ी, असंवेदनशीलता  लापरवाही फिर मन की बात और माफ़ी 

हे ईश्वर रक्षा करना 🙏

#Covid_19",Twitter for Android,,,,False,False,226870,0,IN,"Mumbai, India",city,6540,3335,,2011-01-02T03:17:39Z,False,hi
152874,1244182581756608513,85306437,2020-03-29T08:40:17Z,SakalMediaNews,"सर्वांनी एकजूट होऊन काम करुया- मुख्यमंत्री उद्धव ठाकरे

https://t.co/OmwhBC7hi4 

#Sakal #SakalNews #viral #SakalMedia #COVID #CoronaOutbreak #Corona #coronavirusindia #Covid_19 #COVIDー19 #CoronaUpdate #Maharashtra",Twitter for Android,,,,False,False,407,0,IN,"Maharashtra, India",admin,118441,10,,2009-10-26T12:47:27Z,False,mr
152935,1244182634097307653,728686302,2020-03-29T08:40:30Z,KosalramT,"This is not first time @narendramodi ji.,

We are suffered in Demonetization, GST, Jobloss &amp; now #coronavirus.

So, We don't need a PM to apologize

#LockdownWithoutPlan
#coronavirusindia https://t.co/v19SgAVfLM",Twitter for Android,,,,False,False,16492,15,IN,"Orattanadu, India",city,3198,1046,,2012-07-31T15:59:48Z,False,en
153058,1244182743417675777,3178474992,2020-03-29T08:40:56Z,AtulAtulmaurya,"@ArvindKejriwal @ArvindKejriwal keep it on sir 👍😍
#Covid_19 
#CODVID19 
#Covid_19india 
#StayHomeStaySafe 
#HelpFightCorona https://t.co/vdWSijEFTI",Twitter for Android,1.2441802252541788e+18,405427035.0,ArvindKejriwal,False,False,240,0,IN,Wazirabad Vill.,poi,12,216,,2015-04-28T20:19:20Z,False,en
153096,1244182772521947136,1479408367,2020-03-29T08:41:03Z,hrkeshu,"Dear @narendramodi @rsprasad When our Indian citizens are stucked in other countries you help them and the whole country appreciate it,but what about the people who are stucked in our own country and moving towards their hometown by just walking.Why can't you help them.#Covid_19 https://t.co/o45FCyKgWu",Twitter for Android,,,,False,False,2103,0,IN,"Noida, India",city,109,54,,2013-06-03T10:30:44Z,False,en
153279,1244182933339918336,3559780094,2020-03-29T08:41:41Z,SanjoyRoyTWA,"@WHO and #China continue to be complicit in the #CoronavirusOutbreak 
Till they ban exotic wet markets and consumption of bats we will continue to be open to one form of this or the other. #COVID2019 #WuhanVirus",Twitter for Android,,14499829.0,WHO,False,False,11680,0,IN,"Gurgaon, India",city,5271,487,,2015-09-14T11:37:37Z,True,en
153425,1244183054161043456,981371236390522880,2020-03-29T08:42:10Z,Clavelina_logus,"Enjoying the Sunshine,Supporting the Lockdown🍁
Let's Fight against #Covid_19 

#StayAtHomeAndStaySafe
#ChineseVirusCorona #SaveIndiaFromCOVID19 #SaveLives #21DaysChallenge @narendramodi @AmitShah @himantabiswa @WHO https://t.co/Od3eaq1BFt",Twitter for Android,,,,False,False,2179,0,IN,"Assam, India",admin,125,76,,2018-04-04T03:21:50Z,False,en
153493,1244183116555542528,966747059263909888,2020-03-29T08:42:25Z,IndiaHunger,"#Covid19India
#PMCARES
#SocialDistancing
#coronavirus
#IndiaFightsCorona
#indiaagainsthunger https://t.co/QVcihdUzaG",Twitter for Android,,,,False,False,40,0,IN,"Meerut, India",city,41,88,,2018-02-22T18:50:34Z,False,und
153497,1244183121198755840,65673617,2020-03-29T08:42:26Z,Milan_reports,13 lakh railway employees will donate Rs 151 crore to PM-CARES fund to help combat #coronavirus this excludes the minister @PiyushGoyal and @SureshAngadi_ contribution to the fund @RailMinIndia,Twitter for iPhone,,,,False,False,12489,0,IN,"New Delhi, India",city,2874,878,,2009-08-14T16:30:55Z,False,en
153500,1244183123165937664,1096049051093483521,2020-03-29T08:42:27Z,ManaswiniMalli4,#Covid_19 #StayAtHomeAndStaySafe https://t.co/obFoYiSTlL,Twitter for Android,,,,False,False,272,0,IN,"Cuttack, India",city,14,168,,2019-02-14T14:10:32Z,False,und
153718,1244183333547859970,1226821596351827969,2020-03-29T08:43:17Z,TarunBharat_Goa,"https://t.co/It4cIz6EqF
कोरोनाचा फोटो टिपण्यात एनआयव्हीच्या वैज्ञानिकांना यश

#tarunbharatnews #nationalnews #coronaphoto #covid19 #coronavirus #NIV #indianjournalofmedicalresearch https://t.co/YNkYkGBWTI",Twitter for Android,,,,False,False,0,0,IN,"Pune, India",city,16,0,,2020-02-10T10:54:52Z,False,mr
153940,1244183522849378304,115012737,2020-03-29T08:44:02Z,vgshaikh,"""Coronavirus: US eclipses 120,000 confirmed cases"" #Coronavirus https://t.co/6tNcflhZKg",Twitter for Android,,,,False,False,4277,0,IN,"Ankleshwar, India",city,357,405,,2010-02-17T09:46:39Z,False,es
154491,1244184017282318336,1097858377277935616,2020-03-29T08:46:00Z,mr_pendkalkar27,"@narendramodi @PMOIndia  
I am student only these amount my budget.
Jai Hindi 🇮🇳
#IndiaFightsCorona #coronavirus #CoronaLockdown #CoronaUpdate #India #PMCaresFund #PMReliefFund #PMCARES #100CrorePledge #aajtak #NarendraModi #RahulPendkalkar https://t.co/r6HAcq2n1g",Twitter for Android,,18839785.0,narendramodi,False,False,46,0,IN,Manvelpada Talao,poi,19,123,,2019-02-19T14:00:09Z,False,en
154628,1244184139240112128,181491054,2020-03-29T08:46:29Z,sirajnoorani,"PLEASE RETWEET -
#IndiaFightsCorona

Be a #CoronaWarrior  and donate, to the #PMCARES Fund.

#IndiaFightsCoronavirus #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #COVID2019 #COVID19 #CoronavirusOutbreak https://t.co/9iUclrEBZ4 https://t.co/olqp0NIr1c",Twitter for Android,,,,False,False,1188,0,IN,"Mumbai, India",city,348,4249,,2010-08-22T10:03:30Z,False,en
154713,1244184225139413002,3559780094,2020-03-29T08:46:49Z,SanjoyRoyTWA,#CoronavirusPandemic has been waiting to happen. #SARs was one form which jumped between fruit bats and civets. This is the next. As long as we consume bats in any form and exotic creatures like #Pangolin we will continue to be susceptible to variations of the virus!,Twitter for Android,,,,False,False,11680,0,IN,"Gurgaon, India",city,5272,487,,2015-09-14T11:37:37Z,True,en
154742,1244184248572993536,85306437,2020-03-29T08:46:55Z,SakalMediaNews,"-ही आणीबाणीची स्थिती आहे
-वर्दळ ताबडतोब थांबवा
-विनाकारण घराबाहेर पडू नका: मुख्यमंत्री उद्धव ठाकरे

https://t.co/OmwhBC7hi4 

#Sakal #SakalNews #viral #SakalMedia #COVID #CoronaOutbreak #Corona #coronavirusindia #Covid_19 #COVIDー19 #CoronaUpdate #Maharashtra",Twitter for Android,,,,False,False,407,1,IN,"Maharashtra, India",admin,118441,10,,2009-10-26T12:47:27Z,False,mr
154805,1244184307440082946,2179702384,2020-03-29T08:47:09Z,sheikhh_sahab,"Yeh jo milatey phirte ho tum har kisi se haath,
Aisa na ho ki dhona pade zindagi se haath
~ Javed Saba
#Coronavirusoutbreak #StayHomeStaySafe #COVID",Twitter for iPhone,,,,False,False,564,0,IN,Sapthagiri College Of Engineering,poi,95,73,,2013-11-13T14:53:28Z,False,hi
155038,1244184525577392128,399950664,2020-03-29T08:48:01Z,shivareddypuli,"That's why Please Stay at Home 🙏🙏🙏
Please follow #lockdown to avoid #Covid_19 
Thank You 🙏🙏🙏 https://t.co/egCk9z7RYx",Twitter for Android,,,,False,False,8633,0,IN,"Vishakhapatnam, India",city,255,813,,2011-10-28T08:52:43Z,False,en
155113,1244184585774092288,1047008705861115904,2020-03-29T08:48:15Z,priye_ranjan__,"Rest in home 🏠 is better than rest in peace🙏.#Covid_19 
#21daysLockdownIndia 
#Quarantineday",Twitter for Android,,,,False,False,362,0,IN,"Bihar, India",admin,16,51,,2018-10-02T06:21:42Z,False,en
155236,1244184694859522049,861637483603382272,2020-03-29T08:48:41Z,VeerPatilRaikod,"@RahulGandhi It's not only government responsibility even public needs to understand the situation &amp; react.

@narendramodi trying his best to protect every single citizen of India, if u true leader stand with #Modiji to protect everyone frm #Covid_19
#coronavirus other then doing politics",Twitter for Android,1.243896498963673e+18,3171712086.0,RahulGandhi,False,False,1365,0,IN,"Gulbarga, India",city,214,349,,2017-05-08T17:42:39Z,False,en
155316,1244184753000968192,140709065,2020-03-29T08:48:55Z,viragshahca,"Sad. Om Shanti !!! 

There is no difference for #coronavirus between young &amp; old.

#StayHomeSaveLives 
#StayHomeIndia 
#StayHomeStaySafe 
#StayAtHomeAndStaySafe https://t.co/scSUB5EoOL",Twitter for Android,,,,True,False,31955,0,IN,"Mumbai, India",city,1595,818,,2010-05-06T06:05:50Z,False,en
